Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Image Printer CLI.csproj,,,System.Drawing.Common 9.0.3,,,,,"System.Drawing.Common, 9.0.3  Recommendation:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Image Printer CLI.csproj,,,,,,,,Current target framework: net8.0-windows10.0.26100.0 Recommended target framework: net10.0--windows10.0.26100.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,75,5,M:System.Drawing.Image.Clone,,,,,gifFrames[i] = img.Clone() as Bitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,74,5,T:System.Drawing.Imaging.FrameDimension,,,,,"img.SelectActiveFrame(FrameDimension.Time, i);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,74,5,T:System.Drawing.Imaging.FrameDimension,,,,,"img.SelectActiveFrame(FrameDimension.Time, i);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,74,5,P:System.Drawing.Imaging.FrameDimension.Time,,,,,"img.SelectActiveFrame(FrameDimension.Time, i);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,74,5,"M:System.Drawing.Image.SelectActiveFrame(System.Drawing.Imaging.FrameDimension,System.Int32)",,,,,"img.SelectActiveFrame(FrameDimension.Time, i);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,66,4,T:System.Drawing.Imaging.FrameDimension,,,,,int frameCount = img.GetFrameCount(FrameDimension.Time);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,66,4,T:System.Drawing.Imaging.FrameDimension,,,,,int frameCount = img.GetFrameCount(FrameDimension.Time);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,66,4,P:System.Drawing.Imaging.FrameDimension.Time,,,,,int frameCount = img.GetFrameCount(FrameDimension.Time);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,66,4,M:System.Drawing.Image.GetFrameCount(System.Drawing.Imaging.FrameDimension),,,,,int frameCount = img.GetFrameCount(FrameDimension.Time);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,60,3,T:System.Drawing.Imaging.ImageFormat,,,,,"if (img.RawFormat.Equals(ImageFormat.Gif))  			{  				string folder = parentDirectory + name + '\\';  				Directory.CreateDirectory(folder);    				// Number of frames  				int frameCount = img.GetFrameCount(FrameDimension.Time);  				// Initialize the array of frames with the correct length  				Bitmap[] gifFrames = new Bitmap[frameCount];    				// Collect and assign the frames  				for (int i = 0; i < frameCount; i++)  				{  					// Return an Image at a certain index  					img.SelectActiveFrame(FrameDimension.Time, i);  					gifFrames[i] = img.Clone() as Bitmap;  				}    				string[] framesAsStrings = new string[frameCount];  				for (int x = 0; x < frameCount; x++)  				{  					ImagePrinter gifPrinter = new(gifFrames[x], resolution, invert, set);  					framesAsStrings[x] = gifPrinter.ToString();  					File.WriteAllText(folder + name + "" #"" + x + "".txt"", framesAsStrings[x], Encoding.ASCII);  				}  				foreach (string frame in framesAsStrings)  				{  					Console.Clear();  					Console.WriteLine(frame);  					Thread.Sleep(75);  				}  			}    			else  			{  				ImagePrinter imagePrinter = new(path, resolution, invert, set);    				string text = imagePrinter.ToString();  				Console.WriteLine(text);  				File.WriteAllText(parentDirectory + name + "".txt"", text, Encoding.ASCII);  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,60,3,T:System.Drawing.Imaging.ImageFormat,,,,,"if (img.RawFormat.Equals(ImageFormat.Gif))  			{  				string folder = parentDirectory + name + '\\';  				Directory.CreateDirectory(folder);    				// Number of frames  				int frameCount = img.GetFrameCount(FrameDimension.Time);  				// Initialize the array of frames with the correct length  				Bitmap[] gifFrames = new Bitmap[frameCount];    				// Collect and assign the frames  				for (int i = 0; i < frameCount; i++)  				{  					// Return an Image at a certain index  					img.SelectActiveFrame(FrameDimension.Time, i);  					gifFrames[i] = img.Clone() as Bitmap;  				}    				string[] framesAsStrings = new string[frameCount];  				for (int x = 0; x < frameCount; x++)  				{  					ImagePrinter gifPrinter = new(gifFrames[x], resolution, invert, set);  					framesAsStrings[x] = gifPrinter.ToString();  					File.WriteAllText(folder + name + "" #"" + x + "".txt"", framesAsStrings[x], Encoding.ASCII);  				}  				foreach (string frame in framesAsStrings)  				{  					Console.Clear();  					Console.WriteLine(frame);  					Thread.Sleep(75);  				}  			}    			else  			{  				ImagePrinter imagePrinter = new(path, resolution, invert, set);    				string text = imagePrinter.ToString();  				Console.WriteLine(text);  				File.WriteAllText(parentDirectory + name + "".txt"", text, Encoding.ASCII);  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,60,3,P:System.Drawing.Imaging.ImageFormat.Gif,,,,,"if (img.RawFormat.Equals(ImageFormat.Gif))  			{  				string folder = parentDirectory + name + '\\';  				Directory.CreateDirectory(folder);    				// Number of frames  				int frameCount = img.GetFrameCount(FrameDimension.Time);  				// Initialize the array of frames with the correct length  				Bitmap[] gifFrames = new Bitmap[frameCount];    				// Collect and assign the frames  				for (int i = 0; i < frameCount; i++)  				{  					// Return an Image at a certain index  					img.SelectActiveFrame(FrameDimension.Time, i);  					gifFrames[i] = img.Clone() as Bitmap;  				}    				string[] framesAsStrings = new string[frameCount];  				for (int x = 0; x < frameCount; x++)  				{  					ImagePrinter gifPrinter = new(gifFrames[x], resolution, invert, set);  					framesAsStrings[x] = gifPrinter.ToString();  					File.WriteAllText(folder + name + "" #"" + x + "".txt"", framesAsStrings[x], Encoding.ASCII);  				}  				foreach (string frame in framesAsStrings)  				{  					Console.Clear();  					Console.WriteLine(frame);  					Thread.Sleep(75);  				}  			}    			else  			{  				ImagePrinter imagePrinter = new(path, resolution, invert, set);    				string text = imagePrinter.ToString();  				Console.WriteLine(text);  				File.WriteAllText(parentDirectory + name + "".txt"", text, Encoding.ASCII);  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,60,3,T:System.Drawing.Imaging.ImageFormat,,,,,"if (img.RawFormat.Equals(ImageFormat.Gif))  			{  				string folder = parentDirectory + name + '\\';  				Directory.CreateDirectory(folder);    				// Number of frames  				int frameCount = img.GetFrameCount(FrameDimension.Time);  				// Initialize the array of frames with the correct length  				Bitmap[] gifFrames = new Bitmap[frameCount];    				// Collect and assign the frames  				for (int i = 0; i < frameCount; i++)  				{  					// Return an Image at a certain index  					img.SelectActiveFrame(FrameDimension.Time, i);  					gifFrames[i] = img.Clone() as Bitmap;  				}    				string[] framesAsStrings = new string[frameCount];  				for (int x = 0; x < frameCount; x++)  				{  					ImagePrinter gifPrinter = new(gifFrames[x], resolution, invert, set);  					framesAsStrings[x] = gifPrinter.ToString();  					File.WriteAllText(folder + name + "" #"" + x + "".txt"", framesAsStrings[x], Encoding.ASCII);  				}  				foreach (string frame in framesAsStrings)  				{  					Console.Clear();  					Console.WriteLine(frame);  					Thread.Sleep(75);  				}  			}    			else  			{  				ImagePrinter imagePrinter = new(path, resolution, invert, set);    				string text = imagePrinter.ToString();  				Console.WriteLine(text);  				File.WriteAllText(parentDirectory + name + "".txt"", text, Encoding.ASCII);  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,60,3,P:System.Drawing.Image.RawFormat,,,,,"if (img.RawFormat.Equals(ImageFormat.Gif))  			{  				string folder = parentDirectory + name + '\\';  				Directory.CreateDirectory(folder);    				// Number of frames  				int frameCount = img.GetFrameCount(FrameDimension.Time);  				// Initialize the array of frames with the correct length  				Bitmap[] gifFrames = new Bitmap[frameCount];    				// Collect and assign the frames  				for (int i = 0; i < frameCount; i++)  				{  					// Return an Image at a certain index  					img.SelectActiveFrame(FrameDimension.Time, i);  					gifFrames[i] = img.Clone() as Bitmap;  				}    				string[] framesAsStrings = new string[frameCount];  				for (int x = 0; x < frameCount; x++)  				{  					ImagePrinter gifPrinter = new(gifFrames[x], resolution, invert, set);  					framesAsStrings[x] = gifPrinter.ToString();  					File.WriteAllText(folder + name + "" #"" + x + "".txt"", framesAsStrings[x], Encoding.ASCII);  				}  				foreach (string frame in framesAsStrings)  				{  					Console.Clear();  					Console.WriteLine(frame);  					Thread.Sleep(75);  				}  			}    			else  			{  				ImagePrinter imagePrinter = new(path, resolution, invert, set);    				string text = imagePrinter.ToString();  				Console.WriteLine(text);  				File.WriteAllText(parentDirectory + name + "".txt"", text, Encoding.ASCII);  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,60,3,M:System.Drawing.Imaging.ImageFormat.Equals(System.Object),,,,,"if (img.RawFormat.Equals(ImageFormat.Gif))  			{  				string folder = parentDirectory + name + '\\';  				Directory.CreateDirectory(folder);    				// Number of frames  				int frameCount = img.GetFrameCount(FrameDimension.Time);  				// Initialize the array of frames with the correct length  				Bitmap[] gifFrames = new Bitmap[frameCount];    				// Collect and assign the frames  				for (int i = 0; i < frameCount; i++)  				{  					// Return an Image at a certain index  					img.SelectActiveFrame(FrameDimension.Time, i);  					gifFrames[i] = img.Clone() as Bitmap;  				}    				string[] framesAsStrings = new string[frameCount];  				for (int x = 0; x < frameCount; x++)  				{  					ImagePrinter gifPrinter = new(gifFrames[x], resolution, invert, set);  					framesAsStrings[x] = gifPrinter.ToString();  					File.WriteAllText(folder + name + "" #"" + x + "".txt"", framesAsStrings[x], Encoding.ASCII);  				}  				foreach (string frame in framesAsStrings)  				{  					Console.Clear();  					Console.WriteLine(frame);  					Thread.Sleep(75);  				}  			}    			else  			{  				ImagePrinter imagePrinter = new(path, resolution, invert, set);    				string text = imagePrinter.ToString();  				Console.WriteLine(text);  				File.WriteAllText(parentDirectory + name + "".txt"", text, Encoding.ASCII);  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,58,3,T:System.Drawing.Bitmap,,,,,Bitmap img = new(path);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer CLI\Image Printer CLI.csproj,File,Image Printer CLI\Program.cs,58,3,M:System.Drawing.Bitmap.#ctor(System.String),,,,,Bitmap img = new(path);
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\Image Printer GUI.csproj,,,System.Drawing.Common 8.0.11,,,,,"System.Drawing.Common, 8.0.11  Recommendation:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\Image Printer GUI.csproj,,,,,,,,Current target framework: net8.0-windows10.0.26100.0 Recommended target framework: net10.0-windows
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\App.g.i.cs,66,12,M:System.Windows.Application.Run,,,,,app.Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\App.g.i.cs,51,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\App.g.i.cs,51,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\App.g.i.cs,51,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\App.g.i.cs,51,12,P:System.Windows.Application.StartupUri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\App.xaml.cs,7,28,M:System.Windows.Application.#ctor,,,,,Application
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\App.xaml.cs,7,28,T:System.Windows.Application,,,,,Application
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,323,12,T:System.Windows.Controls.TextBox,,,,,this.PercentageBox.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.PercentageBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,323,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.PercentageBox.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.PercentageBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,323,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.PercentageBox.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.PercentageBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,323,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,this.PercentageBox.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.PercentageBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,320,12,T:System.Windows.Controls.TextBox,,,,,this.PercentageBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,314,12,T:System.Windows.Controls.Button,,,,,this.SyncButton.Click += new System.Windows.RoutedEventHandler(this.SyncButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,314,12,T:System.Windows.RoutedEventHandler,,,,,this.SyncButton.Click += new System.Windows.RoutedEventHandler(this.SyncButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,314,12,T:System.Windows.RoutedEventHandler,,,,,this.SyncButton.Click += new System.Windows.RoutedEventHandler(this.SyncButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,314,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.SyncButton.Click += new System.Windows.RoutedEventHandler(this.SyncButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,311,12,T:System.Windows.Controls.Button,,,,,this.SyncButton = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,305,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.MenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,305,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.MenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,305,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.MenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,300,12,T:System.Windows.Controls.Menu,,,,,this.ASCIISetPicker = ((System.Windows.Controls.Menu)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,294,12,T:System.Windows.Controls.Button,,,,,this.AddCharacter.Click += new System.Windows.RoutedEventHandler(this.AddCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,294,12,T:System.Windows.RoutedEventHandler,,,,,this.AddCharacter.Click += new System.Windows.RoutedEventHandler(this.AddCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,294,12,T:System.Windows.RoutedEventHandler,,,,,this.AddCharacter.Click += new System.Windows.RoutedEventHandler(this.AddCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,294,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.AddCharacter.Click += new System.Windows.RoutedEventHandler(this.AddCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,291,12,T:System.Windows.Controls.Button,,,,,this.AddCharacter = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,285,12,T:System.Windows.Controls.Button,,,,,this.SubtractCharacter.Click += new System.Windows.RoutedEventHandler(this.SubtractCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,285,12,T:System.Windows.RoutedEventHandler,,,,,this.SubtractCharacter.Click += new System.Windows.RoutedEventHandler(this.SubtractCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,285,12,T:System.Windows.RoutedEventHandler,,,,,this.SubtractCharacter.Click += new System.Windows.RoutedEventHandler(this.SubtractCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,285,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.SubtractCharacter.Click += new System.Windows.RoutedEventHandler(this.SubtractCharacter_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,282,12,T:System.Windows.Controls.Button,,,,,this.SubtractCharacter = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,276,12,T:System.Windows.Controls.Button,,,,,this.DefaultASCII.Click += new System.Windows.RoutedEventHandler(this.DefaultASCII_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,276,12,T:System.Windows.RoutedEventHandler,,,,,this.DefaultASCII.Click += new System.Windows.RoutedEventHandler(this.DefaultASCII_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,276,12,T:System.Windows.RoutedEventHandler,,,,,this.DefaultASCII.Click += new System.Windows.RoutedEventHandler(this.DefaultASCII_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,276,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.DefaultASCII.Click += new System.Windows.RoutedEventHandler(this.DefaultASCII_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,273,12,T:System.Windows.Controls.Button,,,,,this.DefaultASCII = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,270,12,T:System.Windows.Controls.ListBox,,,,,this.ASCIIcharsBox = ((System.Windows.Controls.ListBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,264,12,T:System.Windows.Controls.Button,,,,,this.CopyText.Click += new System.Windows.RoutedEventHandler(this.CopyText_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,264,12,T:System.Windows.RoutedEventHandler,,,,,this.CopyText.Click += new System.Windows.RoutedEventHandler(this.CopyText_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,264,12,T:System.Windows.RoutedEventHandler,,,,,this.CopyText.Click += new System.Windows.RoutedEventHandler(this.CopyText_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,264,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.CopyText.Click += new System.Windows.RoutedEventHandler(this.CopyText_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,261,12,T:System.Windows.Controls.Button,,,,,this.CopyText = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,255,12,T:System.Windows.Controls.Button,,,,,this.OpenTextFile.Click += new System.Windows.RoutedEventHandler(this.OpenTextFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,255,12,T:System.Windows.RoutedEventHandler,,,,,this.OpenTextFile.Click += new System.Windows.RoutedEventHandler(this.OpenTextFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,255,12,T:System.Windows.RoutedEventHandler,,,,,this.OpenTextFile.Click += new System.Windows.RoutedEventHandler(this.OpenTextFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Image Printer GUI\Image Printer GUI.csproj,File,Image Printer GUI\obj\Debug\net8.0-windows10.0.26100.0\MainWindow.g.i.cs,255,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.OpenTextFile.Click += new System.Windows.RoutedEventHandler(this.OpenTextFile_Click);
